onescience_id,Embargo
1c52d1ed4a55123b4f3ad2b11f9cbd2739475faf,12 month embargo
2922f015bb466634129436a7a0256c64c672d7d8,12 month embargo
ea3920241ed7632f8b6a7aa1dfd292fee4210c2a,12 month embargo
2588f837245f749cdad6a5bd93fc421c0168c941,12 month embargo
de197c5a8f170aaa9b49f5ce83a543612220841e,12 month embargo
ebd55ffdc10408fd1d2f9f102a4ebc68fba19667,12 month embargo
e80a72092fec2b12ffc6c8512fe26c115753b198,48 month embargo
8c88feb0ada0f4f95ef824d7422b4804bb66e60f,48 month embargo
6970da8b9e63a63af77d71c2be584ee508dbbcf4,48 month embargo
a6add3c7370a2bb6fee39314307bab36cb976273,48 month embargo
0c9f95ea808de24568147ea968898895ecd21ff4,48 month embargo
885b3e97a80fdb32fea8deb6dd76d4b4363c31eb,48 month embargo
e35e6ba3ea30263881b79cda02c6e61462f78d39,48 month embargo
4c78ef60fc19191d4d119d0daf8e4d434bc42401,48 month embargo
19a2997c66adc01406e08d634f75bcb90a8aa539,12 month embargo
c29da9087b16c0bc4a9ef5655da7e143d266142a,12 month embargo
31af0f56d54fdf36acb30adc901630c38f1dac38,12 month embargo
72e1c57481e18af2176b5e6cbd1818a95aa7b781,12 month embargo
7472f788abe24a8fe60ec4ff49d07f83bae3609c,12 month embargo
ecbf3ef51d54697002d808d585fc2e4d2e6bcc75,12 month embargo
b9fc558cce91fe3f21421e885f68f1f7022c9182,12 month embargo
be361924890334da0a9c221cf52a77772cea224a,12 month embargo
31a849618826052dd49bfca2f511db401ea691fc,12 month embargo
0bc8958671140492a9120206be4001f822bffa3f,48 month embargo
7e31a4fd36919e453ca784edf6537a3dc5eba1ca,12 month embargo
ac9571fc0c78ea2d1c70b603c460b8cf90c3dd23,12 month embargo
ab5354df856ef583c96acdd23435427f222ac3ca,6 month embargo
b987142e445d2e9588149e1b7b4f117252c88999,6 month embargo
ed50f91e3dae2b86a57ea9ac7305bc3e8389be6c,6 month embargo
62ac249f09edeb3ae32c0342009352aa53f53029,6 month embargo
0483438b455163d5c973c29c34f7eb540c67a8ae,6 month embargo
3da51da45ec45e5aeb1df3e937d1b2e05c755b4e,6 month embargo
db5841cee3063e211c885e5f4b5da20b5628ef55,6 month embargo
7ddafff6c22c16942ed1d58629f13d8ef8a1f1ca,6 month embargo
8483a4031900e4bc35ced4b5a69144e1fd3c5f48,12 month embargo
db0b5c7b48a8968f24e76c343f911b394dbd155a,12 month embargo
dbe7ffb1539b87e74deda964c14b6d62dce04f1c,12 month embargo
24f866888ad238840701d05a6852a30e97b66802,12 month embargo
2da35a05461499d44f717f12f125ca48dacbbce7,12 month embargo
a53b985c4e917847015cd50bc38fe2f281f8c94a,12 month embargo
90fa8b9dc3ea00197d188f55d20c04e7ab1de17f,12 month embargo
ee75c016db93831f8cf2ce74c8bae28d8eefff13,12 month embargo
8c5219895ec6d1ce251101ee78173ac28052cb64,12 month embargo
29c5ac4e6b3c4e0f1db9278837c4c5d8d3d9d5e1,12 month embargo
4b6dc5057657496267c91a7bfb36c90a862e24da,12 month embargo
499cb140a9c633079e2edef2cd71c58955b4f1f3,12 month embargo
5f246ebe6f67ef3e1440bfdd447ca8558919526c,12 month embargo
e052a107dd4104558b43d5801ca64c32792b0d97,12 month embargo
9f2fcba2c490467faa84a528bd61c282eae10227,12 month embargo
4d579b66e8af783cdf4bcdddbc668be436ce199b,12 month embargo
a2071a8f45e525287b6db6474323e0787ebb1946,12 month embargo
b7f45edb98fb5f98360e93db8f198b5185125ef1,12 month embargo
930aca6e1e409e0a8861ec754122131031485e53,12 month embargo
91cf146df8df7a57503ed5d9a2d85984ceafcf40,12 month embargo
78b1c228faf5c12c4a82610d0ecd0f73eb0b614c,12 month embargo
59a0ed42a44c3fe667bdc6682f30f2db3a5c9ed6,12 month embargo
5f884bb5e5343554cc486c402fe24dc4e7b06de7,12 month embargo
d210d979a51254deed407ee15d9a8b20ac8e47f0,12 month embargo
575784ececb9a49aa9597de0e93e1c61309870fc,12 month embargo
8c6f8d3a44446e0f7369c18c2eba59e7d15be5f9,12 month embargo
4f06a0fbf600a7695ac6041af0f00cf127e688f8,12 month embargo
60a7c4985f1f778e255de799c7f5ff56de43cf54,12 month embargo
fe0ad560c0c4af5c062c5a8d6162ff93c4c0bb0c,12 month embargo
aaae898679fa361095eb5f31b98529d286a0004f,12 month embargo
ec131b032de8d6486c9ed002e2f3e73466fe303d,12 month embargo
51ad2259beb180bb2d9e9b031fa162595a8bcb64,12 month embargo
1f4f161731cbc4aa774a960502535563de2477ba,12 month embargo
3a4de8868e5dd6ac7e5188267488c2110de60ec5,12 month embargo
07283204e6debb479231bfe9e5ca607a11ebe610,12 month embargo
3ba051319832eba5ab6a7fdec60ab3f9119636a0,12 month embargo
1b1bc424effe871c1e7f10794d34d05353d220ce,12 month embargo
b009252289020b9553b9802c4d42efaa3b73439c,12 month embargo
5ef38ff19a17ddb1e24b9e4ff7bfd4bf19a0a6fe,12 month embargo
d29bef957375121b2466d5eb52f2a9bd24de8374,12 month embargo
b58aa705d5b7e7ca707eb0c888578b7086609595,12 month embargo
d2822e860cf4ec9fc7a8e2794040c3e8737aa836,12 month embargo
2aa5ae09c2a3270af274964ab20f1a00d7dcac4a,12 month embargo
c10703731ae1da9bc87909e50d5d6a479778fac5,12 month embargo
70df787e266e3f265c16d6801210600f9dcdee2b,12 month embargo
8972426d16a61985aabc4bd720f6b855f3418662,12 month embargo
0959921dd998453805ccd65b4b33bc4a039dc7c7,12 month embargo
b8ffc67e0a9d84e726168201ffefa5ad26d695db,12 month embargo
6f5aed35d683d6d3d7e96b71da8c5fee6a262b8a,12 month embargo
f5e537a5984ba77c461bd64e75e98735800766e2,12 month embargo
665b4c87b0df50bc9c407c6844e01f6cf613eda4,12 month embargo
144ad089d6fe842a9744217a037966e3af47213d,48 month embargo
da3bef8e988cbcf22254adacdc5af49320f91b1e,12 month embargo
64fd5cbd813ab2c841d270c76b05fc73fa1f741f,12 month embargo
39dd14c622ef1f8078797277e4db799e0e35f004,12 month embargo
3b31d56dfdc0989558341aec437045875b3e8191,12 month embargo
0d5f48529f0aed7186eb6c290d557a411d085973,12 month embargo
5e1fae66b3d5a002755c4e1d5cbacf3093156e2b,12 month embargo
758331901cbe0030e81028bba1556816b78e38b4,12 month embargo
738a87af78e3ae2f400301cf142cc147d4c0ab4a,12 month embargo
a48d3ca328f501d7b7a1847e5d422daebdefae61,12 month embargo
80692250a8ec3e20e7d76b7ce735acaba2093a74,12 month embargo
b91aa1d49e9a9b4cb233845f8b68431a07c05825,12 month embargo
bd60d1c00019d4d20be62f52ac2d62248b616c0f,6 month embargo
20e64ec8d9608ef3493fc85452b364f8ddbe68ff,6 month embargo
ae9d99baf33b5a56faa1e32780254da8c899b88d,12 month embargo
c5f0752136158d797b67f8c33f236677c01dfa07,12 month embargo
103bf555f316a0ef028acaa496028cbc923a0d66,12 month embargo
eb7f38438b7c0f27715a70f0a0f6bbec2261c458,12 month embargo
495f1fc7a5c06513315dbff41b0119d2d3f15611,12 month embargo
6d5bd5ca3127b7b1d60e50fa26aada0ba93ba7ad,12 month embargo
d70a0bed0ab04f44b02dda965bb0fa1c84db77cf,12 month embargo
7a786bab17ccf6e0f64f9668561ae984f4df60fa,6 month embargo
9026a1008feea3b50b0fd3efada0bc9f4ffe2b48,6 month embargo
f91b45a5b962d311d70219c0f543dee58db62f54,6 month embargo
bb029166e6ff6234c37384969f613000649d5596,12 month embargo
a0fd5028ab17782f69a720878b4688105af594dc,12 month embargo
c99e67d19aeb7488545f9b67ef768fefe0e35d8f,12 month embargo
7ca8765902840f292f397135c0d1d5eac674c6ca,12 month embargo
1c3ebe6e6d1f58122fe2180d705db4cc763d362a,12 month embargo
49172c80417a619c0fb34fbcc8e8a8b524da31b2,12 month embargo
6155f2017d6a6e0e97a87878287ce21bf3591f69,12 month embargo
be07e4375a2e8b03d51b1fbafd8f8f4b80a4dc9c,12 month embargo
80cb08770bd4c7932d9e24ff2cb9d81c9b0d4add,12 month embargo
73ed6b0983b2e046175af660097ac8235923751f,12 month embargo
6f4ee3443dd7cb7eb566de3469529ca14c545a07,12 month embargo
5a3b88d2c73fde9d410f5f86f826c862a813db01,12 month embargo
31c5834e8be58adc1eac5a24dc0310fd35cc2d7f,48 month embargo
8c24e75d4b271ac2343376a590a90c44cac89e33,12 month embargo
0f0072f42f0eb0b50be4c96bc0ca26871a5dd117,12 month embargo
f44e0aa442a2883172098449054653d0b26771d9,12 month embargo
5b9df1143f7e3a311a0aefd45c5098b99a2900db,48 month embargo
147f948106b147180ddd21419b66bc5030c18eb6,12 month embargo
e9eda2763d827e94f1ea36a1d433947fccf6a88e,12 month embargo
d8c89d46108c0187d8d9debe4c29577541a3c1d1,12 month embargo
d766d80eeb8de265f8a1c2ba151096446cde0be1,12 month embargo
3cafc408299e7c1babc84081e46ddab9207f3ab7,48 month embargo
0ab8df7ed4328718605ef8ad30c02ac102380aeb,12 month embargo
50d4a7f22e1d8f8d48d6e831cc2369657173dad4,12 month embargo
c1441900e109937799ff2a7b90cefa525b2b0345,12 month embargo
800ba2480e8af9f7e20c47df692b28b143d7d51e,12 month embargo
2fe6d2adf9b8340ac9198a0e26393b6663292adb,12 month embargo
b09f37f28fd34fa3637779d2db38ef362e5af936,12 month embargo
7e1bb7a7d57c4f285a58b1ebac1bc4c2dbd860c9,12 month embargo
ef0ac497bc4d8da305cec4fed24359ec4e7973ae,12 month embargo
10749390785d77eaf6fa264e8968396514811d3c,12 month embargo
a783be7fc841065f0801d8de5ae458cd59261b2e,12 month embargo
2e8a71831abd7a212373d8932128c6355efbd66b,6 month embargo
f6232aaeb8a119e518c72299062e6e3e2305da53,6 month embargo
427839c2a674f0fec0daac9738cbf38ff382ab9f,6 month embargo
688921a46a7b0cb1cc29f0308da670941e950519,6 month embargo
3f23d09e5eda202450f2d1f39b49a75e0c65f72e,6 month embargo
d34de46487e4f830828422889373f470e599d427,12 month embargo
6de6858a0a0616d8303f3d2ea028418e170cc55a,12 month embargo
b0a0aa83bb7cd3305f2c2d95a25a1f6eaf46a267,12 month embargo
d509d2d26d39f49fe57f27d5b4f1696f4c1921bc,12 month embargo
c2b7b3d468959fb5562f0caa69f23a8a225d7071,12 month embargo
659c81a17b2df3a174c310ef9f93d7980f1c5f1b,12 month embargo
4a05c7bedbd333a769f0fcafe421579eb48b7353,12 month embargo
1fa4fd0b06481840d5168837f711b9fd72ab56cb,12 month embargo
52ada931026bfaedcdd9da43ebce79849b65009a,12 month embargo
e182d5a2a74ec98d8d4c42ac843ff58e8b400d67,12 month embargo
f75c5747502002a31dfa89b1288345df066a1abf,12 month embargo
bc9efb10754709d93c2a03f163604337f0ab5edb,12 month embargo
ad6a105abc995c4fe6fa6e39314be158a1bb9da7,12 month embargo
7c7cbbfc9d995c9e6751bc085de9f07ca020e7e8,12 month embargo
e6d1c6b87e896d19a1aa937661aac921b8d53ca0,12 month embargo
3771ffd400fa5d20e9cba1b2090f616f73516d6f,12 month embargo
8dfa46f02dddf19b780412353209492c3316d4b4,12 month embargo
9a966bb9cccf89c3f792033d8015bb0eb4bedf7a,12 month embargo
6c3d6324733a47f04b2c90cd77f4ae80fcf077d4,12 month embargo
ce3dcf9d09252fbffa8faef904e0f4b51fdd99a9,12 month embargo
5ee43da604cf9d2142494b7d6d45684be41f7eaa,12 month embargo
bf69a20dc790910fb9b57def328e0c1a31809114,12 month embargo
37964ccc21872dc84aef60c5663b4e03a82101f8,12 month embargo
87350f7545d73c750c71f20a551e742d7f7613bc,12 month embargo
63d821713803e63edce99e9e258f095813e79f58,12 month embargo
2cfaf86fcbe22bd006a8bcb5cafae394ae054c52,12 month embargo
b1924e23b60eb89ea4ec5636653797d63166f042,12 month embargo
2e9d58f4c7fa847d7aa1192bf921f9422d1a0a23,12 month embargo
a5e5394b9f95277d71a76334697d67592b714f42,12 month embargo
850283217d9a9ff7c561ed66d6ea8c8298fc5b5a,12 month embargo
0be6440e074d2a05ea99b2241c7c1e2e801ba6e8,12 month embargo
427b7ab4b50fd03f65faf35323ec3208932e4c93,12 month embargo
8a8fd82a5f37f0b1145913d3cc3e4450d2f11ede,12 month embargo
6bf73d6b4e6eba9acd0bfb5f88349798314154d9,12 month embargo
013513c54164f2674a93cfb2ba047ff0cdaf7937,12 month embargo
19ffd03a63fc16ee222885d4e69666863e4b3d0f,12 month embargo
8348ff140e54f2c37a671a7d4989bb6ffec233cb,12 month embargo
1669e4eb1371ed2a49400f93e7b1e2c4f1f98eb1,12 month embargo
3c9890bc9cebba689a96991c252adb910d326e46,12 month embargo
3fdeea690171f68a88742f93207435079c93867b,12 month embargo
0a81a1d3aa0d873212462624de49a432253395bc,12 month embargo
cd57fc2ab0aaad6b626f8d91c6aa17c35144d3a7,12 month embargo
7f743a8c45f984354d05b973124dbca95df595f2,12 month embargo
49ed403a21bbb33695c946a653fb420477d8cb98,12 month embargo
5d4679a5af839bf134c40987169a4c94d707df9b,12 month embargo
c905ee37e0bbe9e110da50c56a1cf3643f7c514b,24 month embargo
4aa71f713359b7c7d831b5d8e22f140a48f56e71,24 month embargo
a23684674111aaaeda0718ba962d803430d169f0,24 month embargo
a53e30ae027075bbb1b420b53b443c5083fb6242,24 month embargo
61c1b8cadb3feb25616206f55479de35c83fe505,12 month embargo
0d0021ec0cbe88a891c0c23f511b8ce662b4158d,12 month embargo
45b3247a865ead79f0dcc9ac371f29eb3c29495f,12 month embargo
1831e7755806a21f2afbc72fb53f67b013f223c6,12 month embargo
d3c1bbeba29440885502f7e19c6fb51a7898be03,12 month embargo
37cdb63221de301675976ccea543dcf62e68185b,12 month embargo
c0c827dc3b110ef4af2d2cd69f0ec2c7b9832814,12 month embargo
bbb318c04327c27dca2ef21589bb61fbff7bd862,12 month embargo
3d6a2165b953b665a374cb71b83d2f418e419ac7,12 month embargo
342a5b399f46d5a679dc0fe638bbaa647bdc5123,12 month embargo
6b23af169f1571c18edad84c7eb17e4fff587b63,12 month embargo
9fc0ad34e8bae1a28eaef258035c82a78a7deee9,12 month embargo
b6f0a032a036990a869a797e9117c00069b0a106,12 month embargo
5c07c3997366c0ccb8fed838a61730b320e96e09,24 month embargo
b073158aafeb9a59d0fc48def8200ff42cebd323,48 month embargo
3e649b32794c5a497d6e3e3f465fc2c6ff1d31f9,12 month embargo
6df03bd9d686bd3e3cb58148523c5d446e84b2a5,48 month embargo
aaadd9583f65031aa7b3d46414a1916d76887c23,12 month embargo
fce5fedc6e3d61fd83c5da625d5c36b4d1fb58e1,48 month embargo
29bd9a191abec7880df64aca96c3be339df22703,12 month embargo
a3d09d3c5fc3d5f01418783bf06eaada018cafb8,48 month embargo
9eeb9b4473d9fd369ced8663bf7e6cb41b9145d6,48 month embargo
89fda96c1360cd0e8cb6684a61716d665e368ff9,48 month embargo
d0a4a14d6629ac2887fc2590eac3675d2400b1fd,12 month embargo
bb554f6381ace5d4ad762c4a153aad6896aacad1,12 month embargo
f09438ab67d2e85d48efcce98e2f4c9978149342,48 month embargo
ebf385f36d29caa685301cfa220071c041eff61c,12 month embargo
fa3b5c608179015ded6584f6afcc076eda396849,12 month embargo
c329c211aabe35fc6735c3938707c931b133af8b,12 month embargo
1b3861c5827c8ef056defaf5a5504900a815ec73,12 month embargo
14cb5c81c9a8a737f271de7b3b5fd6f4693aff69,12 month embargo
ee208bffca5e62db24bba6af4e4bdd4fefd32f30,12 month embargo
10adfbd17583b001bcfa71dadaa6bc5c14a52e59,12 month embargo
ee7f73691f819b3d2d2b5f6f0132d91dec222a89,12 month embargo
4828f431ea672f9fdf5ef7a04386e32b348f61e3,12 month embargo
b4cb9ad22e3d4c21fb6cf7b779d9eeae54a428a0,12 month embargo
be2ea4c6e80ff799c8ed31c0323d841338c07602,12 month embargo
7bc384304c46cab9fa220f9080a806309d7d1ecb,12 month embargo
92e3a48dfb03c4537f7616119abfe1c7af6afcda,12 month embargo
7c5d3e8dc71c3296dec40ef4ab61ff339e3386eb,12 month embargo
fe508313d9128b46748fd8f03061c7a62e0ef1fd,12 month embargo
8237ad71c827f9bfea3bcfc21746dd315d51ea40,12 month embargo
c08eac9a34121d4f7c6fbac7ef124b41f26f1a94,12 month embargo
ca402c9df8075e048f63fc6a1eebee394fb98949,12 month embargo
441b0b2dffb11b168d6bd58533756b98137396a8,12 month embargo
8e647cee6a20dcdd5fd43230b7bf4c177b0310dc,12 month embargo
9c6b319972301338cf19c80b69217491ad9d1acd,12 month embargo
00340a13466496378c817a6364d5e85b657e0d16,12 month embargo
7917fb7158f0efc62ce65e87c13fd0d1a016809a,12 month embargo
a36955ea772ae698c503b2449b9e0f4f3458d12c,12 month embargo
78dc174902a85498bfaf265d0524bea54ec24bc9,12 month embargo
91fba52c46a14e74628db1b076b237b9ef98e12d,12 month embargo
6f8fab7a06a578290e28c188dd61ac5deaadfb7a,48 month embargo
b677deb30654cfc731442e94c434343d2575a0a0,48 month embargo
627e628c4d68dac94a3c2c031f6635eee0e24862,12 month embargo
cc80f74988db5f78d36321f1b855a9405409c113,12 month embargo
1629faef946decfba5a8913ab1dba53e701b042a,12 month embargo
a01fffa08ae8aa974a70cc58a0e782535d5d6b9e,12 month embargo
fd583d93b09d4bd1c033e6af656e31ed0c1746a9,12 month embargo
6219eab23e483451fd4591ffa230137ecd098213,12 month embargo
ceadbaec9be5174a53657f46ad42dabb32442c61,12 month embargo
96a40a23f33a3fb937211e393f6a59a272f5f310,12 month embargo
9df9bb63ef20102dca03700bced9978b8a5cd761,12 month embargo
04f4de5d02330bc6fa9a90fc2ab53f78e51c241f,12 month embargo
e601faa80b4a47bad8937b0f3db67db69d0931de,12 month embargo
64c097aecfacb880201ecce27595470f39ed8884,12 month embargo
211b43c105b1ce2b40bee93d8464acefe5698506,12 month embargo
ce2ba79401c6f49e7efe702dab0399f81ef33346,12 month embargo
45f8e970950c4c72d42ae636488050c1a395e881,12 month embargo
3855f291e596a999dd5abe5950ce269d15980aab,12 month embargo
38aa60d76d48bcb382fffc3d6ea8af11a5abb2fc,12 month embargo
dfcdfeedda758d0aed7cac1e991d2aacc067acc5,12 month embargo
265bbd7b4973875422c85d1113c0cee3b46f759c,12 month embargo
96610929330d375fb3654e679296236a8f7b4ed5,12 month embargo
ea91d9e004bea930dbd87c0eb9e4da6eb6cb4c94,12 month embargo
cbd3a2b88601efd809759c9e0e48f68c06228604,12 month embargo
9d4ed5a6d2aefda219c73794c707d00b2e360cc7,12 month embargo
59b1fc1b4fcddff0775a9a82867bac9878b8ae19,12 month embargo
fefddb30d72d610267e91dc5613a84aad7e446d1,12 month embargo
f3a24e43c7eeae5a4c2008d2b86f1d7186b88565,12 month embargo
c82bf085542c4c375f49ba8834fd051c41e22ed9,12 month embargo
472f483b3d5ececd17cf35ad2d9016f61bca61f9,6 month embargo
9cc230f2f341e7a0ffa27c2218e59524db82cc21,6 month embargo
723946cf21ea4c4f3bdaf8b87892231c2d39a289,18 month embargo
829b969c5a05da3d70c2274b348d20af44ff25e5,48 month embargo
48b9dffaa320f02745b5b9e13939ff6e0ce59e31,48 month embargo
173f907e35da0e98a36df70010da9d2da8cbf263,48 month embargo
2246b9dd2eb0a761d24a6575b468e03cf04d42ba,48 month embargo
88bce4e7548d3bad46831c4807a3ba8ce98e26b8,48 month embargo
6b8ef614a0ff30a46ae950e191ce2f0260d9582d,48 month embargo
260c1a01b24ab4033b3a6d95062506cfb2a17e01,12 month embargo
f9ef4dd3ad4756bac70c7c013bb959d68fa420cc,12 month embargo
4b1ab21c75cad82dacab6f360b3261d19ee6d515,12 month embargo
fd7a7d72e1d26a2a4a45e5760a2795fd9cb5b175,12 month embargo
a1fab779b11794d9a7783f85ae16615af9af13b3,12 month embargo
16caf927e9f5646e12a62b8e5e4091607be38783,12 month embargo
d999d09bc902242417d43334caee3bd836ee1e62,12 month embargo
07cf85526bb7e705c6f094140b86d66df4ea6d4e,48 month embargo
24fbe780200f6984f27b9151075bde4dc9c06ac0,12 month embargo
3f88801ab2946e13e7308eb5cd18a4556193dc8f,12 month embargo
98d1fe23c3046bb5f83fea189341db1516428519,12 month embargo
d606ed00fb361e897356fa20ee1d6a653b25ceaf,12 month embargo
7072f1fe8627a2abaa2de3f25bbd01b157c19d22,12 month embargo
08a350b7f93e7ebbc1b043d2b663fd6dc64cbe24,12 month embargo
f641cde33f40a009afc7093bd0c26adf1c4a1a6d,12 month embargo
53c61a0278b0907401981d6334448b5515a142e3,12 month embargo
6c3b34dcc3cc5837a14d6b0319b2433d6b89058e,48 month embargo
dd5f7df91fc701318955c11c58a8b691cf6441c8,48 month embargo
0f0a33aefcbbb4e140cc21c926816f152ffd8ea6,12 month embargo
f011716c5d03ac4159fb8c2782f933ee4fd34beb,12 month embargo
ed5fb21e9f56bf8737ff7a2ba1dd564c7099c8f0,12 month embargo
f70b72e9968fb9e237bae4bb52e53351c3714098,12 month embargo
8cdeae3920c85b4dee82bbca494bf15339218e72,12 month embargo
55622d6883b7cb5f6081b7f323ebe7c9876b1bed,12 month embargo
6ca3365863bae2f1bd84c4d1f8c4bf467f286ffe,48 month embargo
c87b90a87766748d55dc509785a87eb0081ca327,48 month embargo
e164b910c3aa08356969212df0af91b4ee15b754,12 month embargo
29f59d248a990c4012f8058ae9bcb565d6a71d59,12 month embargo
9e9c3b7189ba117aa131cffcd4ee3db8eb089caa,12 month embargo
514bd5614be6487c1f5a1331d227773b243944c8,12 month embargo
c092eb5e96553783036e8e73269be6acf8f62dcc,12 month embargo
011b7ef79219cdc79826139c2040f4a0df79e645,12 month embargo
e9a1546e17d9da53738bfdd730469a81d2f3a496,12 month embargo
b2d2ada1bbf678a3568461d29a5086670ba8a349,12 month embargo
681b537f1e5ed943e9f05238146c1f5e4e350a8a,48 month embargo
3f46536852aa27f0675ce940f8d2f8226f0f37f3,12 month embargo
f6bac485c0ff201ee621d06edb0fb6e2f185dc2a,12 month embargo
7497ac56faaa026e4139b6bd7ad34691bd110c6a,12 month embargo
5e3130ccbcbfea8763f6873979f0094ff1b3612f,12 month embargo
27ccc7a866f8b91e56e6b711fa9f49c1ea4d1062,12 month embargo
7d876c0a1f1146d9dc05d09add5390c15c98a3c0,12 month embargo
215a27f1dbe3f0456e154278828f5f0b77db6ab9,12 month embargo
0108fb9bef3e2ae3e8252ba05bd9717ae5d220f8,48 month embargo
76fbd8859da1eb691b33df659826ed31282c0baa,48 month embargo
9cd6d797b8ca706fa0c69f4a897f3073a477d085,48 month embargo
433ea4f2019a5aca77b978ace5ee15994ae30cee,48 month embargo
84e720e2941e39ac6d59fea68bf87d5e8cdaec4f,6 month embargo
4b15eab9ce4854e32b8a1acd7e9117f23566ab55,12 month embargo
aa7205ed0ef1c267dec17349de71aebe98092a22,12 month embargo
c86386f79dd80472e378c6c49c6101e5016ed1bf,48 month embargo
f6df41e906c310c455e6a9065d6eeffe863cf6aa,48 month embargo
74a5c9477c2fbaae62534534bb489c0390d005b6,12 month embargo
d874c98fa370a09fb335b4848ad0603fe30d4a14,18 month embargo
452f8f3f1eb782e1038621e878fd3734b62b4638,18 month embargo
51875354b223d519f39d2f0876760fcd6f60f419,48 month embargo
13099be282e76290731df6a54617f67a9e977418,12 month embargo
e5d16a256df03a38b671ada620b4f4b13477ccba,12 month embargo
ed46545e4e0c96e88ce8317ca3a003a6631e9871,48 month embargo
348df02fcae2ad740d3fc310d54b93733f10b334,48 month embargo
6e864f1ec0e5a443f6b00026936ca643aa6c81ad,12 month embargo
28817fc0a37a2abfa88e813e71b1c3c67cfa1b6e,12 month embargo
e5a1cc3b00581e8ace80009f4d6916e8d75a9e0a,12 month embargo
16f5a7e699b893c2f61959101b6d56c8fbbfef67,12 month embargo
b329425f24e8e4d122f4e27f6f6d9bda6ba006a9,12 month embargo
ab76d948d26ef89bfaf089c05e121ba5d95dc9b6,48 month embargo
764fcde20dfd5caa3469a632d1e96b16b073e709,12 month embargo
0a3ef836b4d7fe3f98416379df5712a51527b4d6,12 month embargo
77a1b576dc4ccac16c829c06690debf806db858b,12 month embargo
5e81cc42d5f6a284938a59675662c9022cd8c145,48 month embargo
302b009eb828c607054034dfbdab349c7e5b1fa4,48 month embargo
37563b41c4b9bc6218f3e9c36a40174b0eed6afa,48 month embargo
f1a9dbccf45e240b5273a73c60505abbb3d4773f,48 month embargo
448ad709d7ea5d16e258a2b503ab99d2f2d2071d,48 month embargo
d8803bf06d805197ff2324f17152da3a8fad9a82,48 month embargo
bb9d7b72d0683a564601bbc20984585838ebd2b5,6 month embargo
5c89de76d3e2ea4e64b5eb4e3c493538fba397e6,12 month embargo
fde67af37df6b2f3c0d5a06b55c1cdbe21b7ba0e,48 month embargo
710bbe36d10bdc8079c71269442ef5f2c2001734,48 month embargo
3e34e49c1457041b6eccd038f080d35671b35d18,48 month embargo
44426a8eba16e156857b85276037ac9dd55e596a,48 month embargo
347ad6de1fca4952e9bd10b2dda62588a4e4dafa,48 month embargo
899957bf6ec947f95737d06565fd396cde2598c1,48 month embargo
b90c00f1d75333c346c7559fe12efef75af62829,48 month embargo
70793005f47441f4019516b17a1d8fef89bedd43,48 month embargo
ae4922c327ffad601b57cefdf4d6baf0cfbe4e8e,12 month embargo
1242c6a7afcc8a768113a8e6b02edcffd9cf682e,12 month embargo
fc8587ea70396416ac0ede54862de745a1fe5d69,12 month embargo
51dfa67bb4a62f5585ade6ae558c93ec9f06e481,12 month embargo
dbb8048b178c54ea379e513f8cdff8a1b4b9ae07,12 month embargo
9e97c0f8953cad8b8937ef4aad1d0b145ccc30fb,12 month embargo
495ad1234521def3462e351ab204635ff5f23fe7,12 month embargo
7d0c00997cb36d0140a296d1887d061f95df288f,12 month embargo
6c6c3538cab878a1b631f00a1d637c73fce91aeb,12 month embargo
ca43fb3ad4335cce2160085eda0fc2ef6d6cb97f,12 month embargo
4b6c02414554c45b72af1ae25e86fc94bda7cd95,6 month embargo
d932ffcf7fe4c52af6f9a9bb410852799e72c2ff,6 month embargo
7014248eea0564700f88dd07118b82466a16bac8,18 month embargo
29eaba6a0373f0f3e75515149b7ea846e1aabceb,12 month embargo
ac45a0bb4069c796ce0b88c344ba3b681a858406,12 month embargo
fb7a19227cccb94aa65bb92db3398cafc9f3a163,12 month embargo
59552df66a6ff42799ad06bd2db28785014bdbd2,12 month embargo
ae8ec49fedc26a517231f3537de064a6c6405172,12 month embargo
a629baab7cc1de1554a5533a661699a75a0114f8,12 month embargo
a5fcd2f04b54f3fa3fc53e42394f73b684abacbb,12 month embargo
07e7340d685560c465abf798384b97a60888afa5,12 month embargo
f28da5190acb6dc449154c452f11cf3f0fb306e8,12 month embargo
407af0dfe256312a9bdb9d5c78fcdf8c8a777633,12 month embargo
19a42d560b8ae2cbf384cb533e50072491527e2a,12 month embargo
e1634b8b4486f39fc5985850b49b76b318c0cab0,12 month embargo
6661d39315f845854c6b0c86aa07727f6bcba175,12 month embargo
6c186766d9be89d8018fec6a4417d60a86a8f8e6,6 month embargo
069a014c93b99b25b562de75c45fa5a100f50c60,6 month embargo
15a9c1e7899e870171f34c221047a9ce8dfaa5c3,12 month embargo
abd9ecb81b722adfd5447ce6e40d0ce2a804bcb4,12 month embargo
346bc0d92914f0a1e6f61633d79471475e1d32e1,12 month embargo
ed6e79d684b8323ff0650c495a583648251230f8,12 month embargo
e9c22516b74c498d4b37ac6d4b4a3cd78617d6c3,12 month embargo
19f07eb8b59283012534c54374bad038dea235ab,6 month embargo
79944b648a9862c709c457e37995fc2434eac5d1,6 month embargo
055d181239b75aeb1a88c14608cbb06bd7ee14c4,6 month embargo
767c8f4aa9f19fe341ff5e1d497f461591be282d,6 month embargo
6e7388219ce9dca967cd641d228972847caeae64,6 month embargo
e8da11f71311c0591230ceabdb06d5a804ac0398,48 month embargo
